12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
13,2,9,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
13,2,9,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,6,6,0,6,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,9,3,0,3,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,9,3,0,3,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,9,3,0,3,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,9,3,0,3,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
12,2,8,4,0,4,0,0,RFC
12,2,7,5,0,5,0,0,RFC
